run_id,battery,model,optimizer,test_RMSE,test_MAE,test_R2,test_MAPE,training_time,hpo_time,model_size_mb,inference_ms_per_sample,train_peak_ram_abs_mb,train_peak_ram_delta_mb,hpo_peak_ram_abs_mb,hpo_peak_ram_delta_mb
2,B0018,XGBoost,Bayesian,0.009515675466044935,0.009045750297587585,0.17485625420566864,1.3198600557337272,0.15597769990563393,66.03205179981887,0.46149635314941406,0.3285498823970556,4045.41015625,1.71484375,4087.56640625,258.94921875
2,B0018,XGBoost,RandomSearch,0.04863445238353013,0.047492881896191406,-20.554523612211586,6.929388233954473,0.0625237999483943,3.742662000004202,0.28287696838378906,0.2944499719887972,4043.73046875,0.00390625,4044.03125,0.32421875
2,B0018,XGBoost,PSO,0.009853839093757087,0.009205347694438171,0.11516702113832467,1.344149836679045,0.09388749999925494,6.29892379976809,0.3451690673828125,0.1957498025149107,4045.26171875,1.39453125,4045.3359375,1.62109375
2,B0018,XGBoost,GA,0.1074221797313771,0.10691018927305299,-104.15702463127343,15.569761096513105,0.06437000026926398,4.467611300293356,0.2491016387939453,0.2780999056994915,4043.89453125,0.01953125,4044.16015625,0.2890625
2,B0018,XGBoost,GWO,0.055254717256916525,0.05429299998491364,-26.822047663151434,7.91777795186764,0.057759399991482496,4.220693700015545,0.2348918914794922,0.2803998067975044,4043.90234375,0.01953125,4044.18359375,0.30859375
2,B0018,XGBoost,WOA,0.010562640508910977,0.009842746736698915,-0.016705953784712513,1.4349532578524327,0.048641799949109554,3.138853299897164,0.0696249008178711,0.1418499741703272,4044.0625,0.01953125,4046.09375,2.2109375
2,B0018,LightGBM,Bayesian,0.007884817494277309,0.006578008738338903,0.4334559808001137,0.9593585321427461,0.08400919986888766,84.89596879994497,0.8108158111572266,0.40224986150860786,4292.62109375,0.01953125,4337.22265625,293.17578125
2,B0018,LightGBM,RandomSearch,0.012416156465440115,0.010807467278284844,-0.40483307009591574,1.5808550104390255,0.020958999637514353,1.232640499714762,0.0727987289428711,0.6149497348815203,4292.7734375,0.01953125,4293.77734375,1.17578125
2,B0018,LightGBM,PSO,0.011396755756666004,0.0103659275770767,-0.18362151402092963,1.514065301667238,0.06072380021214485,3.7454503998160362,0.5031795501708984,0.6424000021070242,4293.90234375,1.0234375,4293.90234375,1.1484375
2,B0018,LightGBM,GA,0.013649751213068035,0.011697976661087078,-0.6978520369321126,1.7110149604892377,0.06556629994884133,2.817513800226152,0.2868776321411133,0.5913001950830221,4293.90625,1.0234375,4293.90625,1.02734375
2,B0018,LightGBM,GWO,0.008156880140035053,0.007115906223106571,0.3936846968416595,1.0390350636763332,0.021759700030088425,2.2680863002315164,0.09718132019042969,0.33389986492693424,4293.1015625,0.01953125,4294.10546875,1.22265625
2,B0018,LightGBM,WOA,0.018429464708739556,0.016354944972394127,-2.0951080208064687,2.396009166230504,0.03412600001320243,1.826213300228119,0.13719558715820312,0.442249933257699,4293.17578125,0.01953125,4294.1796875,1.09765625
3,B0005,RandomForest,WOA,0.01884949095227277,0.01720782954582969,-4.063902295412297,2.623661737442685,0.5748239001259208,48.29905080003664,4.763901710510254,22.409499855712056,4295.1796875,0.04296875,4295.15625,1.54296875
3,B0005,RandomForest,GA,0.018844850752854504,0.01714461743239419,-4.061409429759809,2.614204801647054,0.326086999848485,26.131894199643284,3.138474464416504,13.126200065016747,4296.85546875,0.00390625,4296.85546875,1.69140625
3,B0005,RandomForest,RandomSearch,0.018947410039674484,0.017310429551143855,-4.116650734851138,2.63935527783361,0.3481544000096619,25.330981799867004,2.9983530044555664,12.486850144341588,4296.85546875,0.01953125,4296.85546875,0.01953125
3,B0005,RandomForest,Bayesian,0.0188626252542669,0.017220222943137794,-4.07096179580034,2.6255373671512,0.5839216001331806,70.06960410019383,4.788254737854004,20.693749887868762,4435.609375,0.09765625,4479.0703125,182.234375
3,B0005,RandomForest,PSO,0.0188567181951701,0.017215933993073394,-4.067786227150764,2.6248810440762402,0.5414744997397065,52.10833520023152,4.813981056213379,21.19575021788478,4440.328125,0.01953125,4440.328125,4.7421875
3,B0005,RandomForest,GWO,0.018997421736364154,0.01728282698780696,-4.143697185855229,2.63533709101021,0.6338612996041775,44.835871200077236,6.288620948791504,28.554949909448624,4440.88671875,0.02734375,4440.87890625,0.2890625
3,B0005,XGBoost,WOA,0.016011923070597834,0.014230846056255707,-2.6540379627879367,2.170953321125247,0.07600699970498681,4.60028769960627,0.22107315063476562,0.20515010692179203,4444.1484375,1.46484375,4444.3828125,3.515625
3,B0005,XGBoost,GA,0.06048657537285464,0.05990319626116365,-51.14396576318675,9.100051614666778,0.031351199839264154,3.218436799943447,0.06820106506347656,0.1454001758247614,4442.71875,0.01953125,4442.91796875,0.23046875
3,B0005,XGBoost,RandomSearch,0.05482218153315641,0.054178479616142944,-41.83499219169756,8.232021322390388,0.05779599957168102,3.916846599895507,0.2259378433227539,0.2787499688565731,4442.72265625,0.01953125,4442.99609375,0.29296875
3,B0005,XGBoost,Bayesian,0.01582200834369315,0.014296468477667076,-2.567872150812087,2.180408779799967,2.1498153996653855,147.00568050006405,1.4926414489746094,0.7649499457329512,4738.203125,9.3203125,4766.9140625,324.20703125
